# Cell2D, Z_m, indicator
36 -1.06 109.64 216.60 0
36 -1.06 109.64 194.30 1
36 -1.06 109.64 160.30 0
36 -1.06 109.64 142.90 1
36 -1.06 109.64 112.80 0
36 -1.06 109.64 92.40 1
36 -1.06 109.64 76.00 0
36 -1.06 109.64 52.70 1
36 -1.06 109.64 10.00 -999
37 -1.06 146.25 300.00 1
37 -1.06 146.25 270.90 0
37 -1.06 146.25 243.70 1
37 -1.06 146.25 216.60 0
37 -1.06 146.25 194.30 1
37 -1.06 146.25 160.30 0
37 -1.06 146.25 142.90 1
37 -1.06 146.25 112.80 0
37 -1.06 146.25 92.40 1
37 -1.06 146.25 76.00 0
37 -1.06 146.25 52.70 1
37 -1.06 146.25 10.00 -999
38 -1.06 158.45 300.00 1
38 -1.06 158.45 270.90 0
38 -1.06 158.45 243.70 1
38 -1.06 158.45 216.60 0
38 -1.06 158.45 194.30 1
38 -1.06 158.45 160.30 0
38 -1.06 158.45 142.90 1
38 -1.06 158.45 112.80 0
38 -1.06 158.45 92.40 1
38 -1.06 158.45 76.00 0
38 -1.06 158.45 52.70 1
38 -1.06 158.45 10.00 -999
39 -1.06 195.07 300.00 1
39 -1.06 195.07 270.90 0
39 -1.06 195.07 243.70 1
39 -1.06 195.07 216.60 0
39 -1.06 195.07 194.30 1
39 -1.06 195.07 160.30 0
39 -1.06 195.07 142.90 1
39 -1.06 195.07 112.80 0
39 -1.06 195.07 92.40 1
39 -1.06 195.07 76.00 0
39 -1.06 195.07 52.70 1
39 -1.06 195.07 10.00 -999
40 -1.06 207.27 300.00 1
40 -1.06 207.27 270.90 0
40 -1.06 207.27 243.70 1
40 -1.06 207.27 216.60 0
40 -1.06 207.27 194.30 1
40 -1.06 207.27 160.30 0
40 -1.06 207.27 142.90 1
40 -1.06 207.27 112.80 0
40 -1.06 207.27 92.40 1
40 -1.06 207.27 76.00 0
40 -1.06 207.27 52.70 1
40 -1.06 207.27 10.00 -999
41 -1.06 243.89 300.00 1
41 -1.06 243.89 270.90 0
41 -1.06 243.89 243.70 1
41 -1.06 243.89 216.60 0
41 -1.06 243.89 194.30 1
41 -1.06 243.89 160.30 0
41 -1.06 243.89 142.90 1
41 -1.06 243.89 112.80 0
41 -1.06 243.89 92.40 1
41 -1.06 243.89 76.00 0
41 -1.06 243.89 52.70 1
41 -1.06 243.89 10.00 -999
42 -1.06 256.09 300.00 1
42 -1.06 256.09 270.90 0
42 -1.06 256.09 243.70 1
42 -1.06 256.09 216.60 0
42 -1.06 256.09 194.30 1
42 -1.06 256.09 160.30 0
42 -1.06 256.09 142.90 1
42 -1.06 256.09 112.80 0
42 -1.06 256.09 92.40 1
42 -1.06 256.09 76.00 0
42 -1.06 256.09 52.70 1
42 -1.06 256.09 10.00 -999
43 -1.06 292.71 300.00 1
43 -1.06 292.71 270.90 0
43 -1.06 292.71 243.70 1
43 -1.06 292.71 216.60 0
43 -1.06 292.71 194.30 1
43 -1.06 292.71 160.30 0
43 -1.06 292.71 142.90 1
43 -1.06 292.71 112.80 0
43 -1.06 292.71 92.40 1
43 -1.06 292.71 76.00 0
43 -1.06 292.71 52.70 1
43 -1.06 292.71 10.00 -999
44 -1.06 304.91 300.00 1
44 -1.06 304.91 270.90 0
44 -1.06 304.91 243.70 1
44 -1.06 304.91 216.60 0
44 -1.06 304.91 194.30 1
44 -1.06 304.91 160.30 0
44 -1.06 304.91 142.90 1
44 -1.06 304.91 112.80 0
44 -1.06 304.91 92.40 1
44 -1.06 304.91 76.00 0
44 -1.06 304.91 52.70 1
44 -1.06 304.91 10.00 -999
45 -1.06 341.52 300.00 1
45 -1.06 341.52 270.90 0
45 -1.06 341.52 243.70 1
45 -1.06 341.52 216.60 0
45 -1.06 341.52 194.30 1
45 -1.06 341.52 160.30 0
45 -1.06 341.52 142.90 1
45 -1.06 341.52 112.80 0
45 -1.06 341.52 92.40 1
45 -1.06 341.52 76.00 0
45 -1.06 341.52 52.70 1
45 -1.06 341.52 10.00 -999
46 -1.06 353.73 300.00 1
46 -1.06 353.73 270.90 0
46 -1.06 353.73 243.70 1
46 -1.06 353.73 216.60 0
46 -1.06 353.73 194.30 1
46 -1.06 353.73 160.30 0
46 -1.06 353.73 142.90 1
46 -1.06 353.73 112.80 0
46 -1.06 353.73 92.40 1
46 -1.06 353.73 76.00 0
46 -1.06 353.73 52.70 1
46 -1.06 353.73 10.00 -999
47 -1.06 390.34 300.00 1
47 -1.06 390.34 270.90 0
47 -1.06 390.34 243.70 1
47 -1.06 390.34 216.60 0
47 -1.06 390.34 194.30 1
47 -1.06 390.34 160.30 0
47 -1.06 390.34 142.90 1
47 -1.06 390.34 112.80 0
47 -1.06 390.34 92.40 1
47 -1.06 390.34 76.00 0
47 -1.06 390.34 52.70 1
47 -1.06 390.34 10.00 -999
48 -1.06 402.55 300.00 1
48 -1.06 402.55 270.90 0
48 -1.06 402.55 243.70 1
48 -1.06 402.55 216.60 0
48 -1.06 402.55 194.30 1
48 -1.06 402.55 160.30 0
48 -1.06 402.55 142.90 1
48 -1.06 402.55 112.80 0
48 -1.06 402.55 92.40 1
48 -1.06 402.55 76.00 0
48 -1.06 402.55 52.70 1
48 -1.06 402.55 10.00 -999
49 -1.06 414.75 300.00 1
